latitude,longitude,raw_model_score,prospectivity_score,prospectivity_class,geological_group,geological_formation,stratigraphic_unit,lithology
22.171631310330383,85.51906948563828,0.0005,39.2,LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.987917664093388,85.28460545552915,0.0533,59.7,MODERATE,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
21.88746008344263,85.34784626369873,0.052,59.5,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
21.954001041956023,85.36159550650713,0.0003,12.0,VERY LOW,Quaternary/Lateritic Cover,Lateritic cover,Alluvium,Alluvium/Colluvium
22.064049880803378,85.3776022189415,0.0005,35.4,LOW,Granite-Gneiss Complex,Granite-Gneiss,Granite,Felsic crystalline rock
21.93656040416087,85.20680539519324,0.0178,52.4,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.162692261548248,85.56304116399163,0.0004,27.3,LOW,Granite-Gneiss Complex,Gneissic terrain,Granite,Felsic crystalline rock
22.07326203454167,85.54771363253163,0.0006,40.4,MODERATE,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
22.00704963455392,85.32626689409678,0.1268,68.0,HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
21.90363604745239,85.5923165524741,0.2155,73.7,HIGH,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
21.89825799020653,85.32998643460759,0.0004,24.0,LOW,Older Metamorphic Complex,Metasedimentary sequence,Metasediment,Schist/Metasediment
22.021697059602637,85.25705126517315,0.0006,40.3,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
22.038137568838877,85.36587462205654,0.1052,66.1,HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.01752621257475,85.309297507288,0.4873,84.2,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
21.87538878642181,85.21647930292664,0.2292,74.4,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.124326595089,85.34678751780072,0.0004,19.9,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
21.85687668386509,85.53841818138983,0.1995,72.8,HIGH,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
22.02022368591157,85.26900331821284,0.3958,81.4,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
21.88601657719577,85.51449580561065,0.0329,55.9,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.122718530697036,85.38340303775759,0.2281,74.3,HIGH,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
21.898256003138787,85.30160921984937,0.0005,29.2,LOW,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
21.908326064448,85.5188052433483,0.2877,77.2,HIGH,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite
22.104394204130095,85.26554328153208,0.0004,25.8,LOW,Quaternary/Lateritic Cover,Lateritic cover,Laterite,Laterite
21.89024054773443,85.24497051738969,0.0002,1.9,VERY LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
21.8537371467325,85.23322359261067,0.0004,19.7,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Metasediment,Schist/Metasediment
22.046053637449383,85.47099930256681,0.1376,68.8,HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
21.873326762618618,85.61155924167912,0.0005,31.2,LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
21.97829802528483,85.3555708999534,0.0005,35.7,LOW,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
21.9794336560542,85.45276445336332,0.0004,18.6,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Granite,Felsic crystalline rock
21.874260997024084,85.48583849455056,0.0005,34.2,LOW,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
22.046419796165495,85.45368149777829,0.0884,64.4,HIGH,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
22.179368031676116,85.53483202017651,0.0279,54.8,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.10925650351464,85.26859752665804,0.8461,94.1,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
22.153213113167475,85.60501050171261,0.0158,51.9,MODERATE,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite
22.186909146337698,85.20660513920411,0.0102,50.5,MODERATE,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
22.109562306200026,85.23154584401946,0.0133,51.3,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.08850732115917,85.42559274962612,0.0003,10.3,VERY LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
22.164390990769093,85.32718402553597,0.0709,62.4,HIGH,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
21.881967502407154,85.5132963286657,0.0006,44.7,MODERATE,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
21.872723795060896,85.4213692110701,0.0004,27.4,LOW,Quaternary/Lateritic Cover,Lateritic cover,Alluvium,Alluvium/Colluvium
22.199261539506736,85.22503811166534,0.0529,59.7,MODERATE,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
21.936380091530435,85.59985105198406,0.0003,2.6,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
22.057812593998374,85.61942628033825,0.0008,47.4,MODERATE,Older Metamorphic Complex,Mica-schist sequence,Schist,Schist/Metasediment
21.904068466855676,85.4329056916483,0.1221,67.7,HIGH,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite
21.96203603642661,85.45494366054456,0.0007,45.0,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
22.10967241370918,85.6452650560564,0.0909,64.7,HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
22.154272077882272,85.29300913787047,0.0549,60.0,HIGH,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.14285314497619,85.36611332038207,0.0202,53.0,MODERATE,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite
21.901321227976005,85.6279425745503,0.0004,22.3,LOW,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
22.05051556385206,85.28478368418277,0.0004,15.8,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
21.960895420357065,85.33139001758907,0.0004,12.8,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
21.93437391039317,85.4523059432982,0.1053,66.1,HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
22.10681984090266,85.31556758146743,0.8235,93.3,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
21.884280552401137,85.40232847887532,0.8983,97.0,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.094981702444414,85.47598484643595,0.0004,26.7,LOW,Quaternary/Lateritic Cover,Lateritic cover,Laterite,Laterite
21.87384595872581,85.45970556688874,0.0003,6.5,VERY LOW,Quaternary/Lateritic Cover,Lateritic cover,Colluvium,Alluvium/Colluvium
21.9929966637813,85.58147129754519,0.0006,41.3,MODERATE,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Alluvium,Alluvium/Colluvium
22.16067056858293,85.47800052870203,0.0006,40.6,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
21.9508851667347,85.3468172709955,0.2966,77.6,HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
21.961424038065456,85.32904489101547,0.0004,25.7,LOW,Granite-Gneiss Complex,Gneissic terrain,Granite,Felsic crystalline rock
21.97978809634028,85.24157074169543,0.0007,46.4,MODERATE,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
22.12404214825292,85.44886518826968,0.0004,12.6,VERY LOW,Quaternary/Lateritic Cover,Lateritic cover,Alluvium,Alluvium/Colluvium
22.112839919083523,85.47864424694735,0.0005,31.3,LOW,Quaternary/Lateritic Cover,Lateritic cover,Alluvium,Alluvium/Colluvium
22.108149106120603,85.41863633732028,0.0004,23.2,LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.86933737668832,85.63422598558023,0.2,72.8,HIGH,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.175237740329333,85.42382682520702,0.6389,88.4,VERY HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
21.87968365988824,85.37568793511713,0.0003,3.0,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Granite,Felsic crystalline rock
22.11819548147644,85.38273474824695,0.3857,81.0,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
22.077744714757877,85.51698585988544,0.9111,97.8,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.046498990227832,85.25151957894357,0.3142,78.4,HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
21.95265507457968,85.60700587528538,0.0056,49.5,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.056055265477795,85.45452503278126,0.0007,45.8,MODERATE,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
21.96243376521731,85.52248499259068,0.213,73.5,HIGH,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
22.150704463317403,85.2953818270103,0.0003,5.5,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
22.058263527162033,85.5651649970902,0.0008,47.8,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
21.872022610372813,85.36646805377723,0.6771,89.5,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
22.02879029478466,85.57488587801349,0.0005,35.1,LOW,Older Metamorphic Complex,Metasedimentary sequence,Schist,Schist/Metasediment
22.0776144360001,85.43092479380354,0.6684,89.2,VERY HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.197975684101475,85.35672138932848,0.001,48.9,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.910327535182574,85.51556190534025,0.0004,14.5,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
21.91279061613347,85.64511709361769,0.0004,21.2,LOW,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Laterite,Laterite
22.145406366645428,85.64751870141717,0.9179,98.3,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.0819242316676,85.34424143320581,0.0003,5.3,VERY LOW,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Colluvium,Alluvium/Colluvium
22.094454021252517,85.53754680322639,0.0306,55.5,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.0716279333742,85.64958568800924,0.0005,35.5,LOW,Granite-Gneiss Complex,Gneissic terrain,Granite,Felsic crystalline rock
22.14008678125326,85.30229656650306,0.0144,51.6,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.115375834301663,85.29037802830545,0.0005,31.9,LOW,Quaternary/Lateritic Cover,Lateritic cover,Alluvium,Alluvium/Colluvium
21.923134055127765,85.4058187473624,0.0006,41.9,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
22.106769006153403,85.47207019474608,0.7472,91.2,VERY HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
22.11394275347391,85.47757956143626,0.0005,39.1,LOW,Quaternary/Lateritic Cover,Lateritic cover,Colluvium,Alluvium/Colluvium
21.969141915933665,85.62851239434927,0.1024,65.8,HIGH,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite
21.85265206447268,85.52216904271525,0.0004,17.1,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
22.006808999328957,85.59939443073043,0.1406,69.0,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.17915295459989,85.59236884451877,0.0004,24.3,LOW,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
22.028235089628836,85.43875746931569,0.0006,39.9,LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
22.180117371114378,85.24966978129076,0.0429,57.9,MODERATE,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
22.067405193102456,85.48393179725846,0.7964,92.4,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
21.89399787915688,85.57982909920223,0.0005,36.2,LOW,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
22.05762287623671,85.52046973457676,0.0005,33.1,LOW,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
22.136613032727915,85.61536895960477,0.0004,23.2,LOW,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Alluvium,Alluvium/Colluvium
22.155866697653437,85.47097535933713,0.0004,21.5,LOW,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
22.15051729613505,85.59893057112005,0.0004,28.2,LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
21.894042216873203,85.38262771261533,0.2722,76.6,HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
21.913396431213716,85.58631267873528,0.3868,81.0,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.15566373214929,85.45575652892892,0.0003,10.8,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Granite,Felsic crystalline rock
22.115114221022097,85.28666455370147,0.5306,85.4,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
21.934593008571415,85.39551081084744,0.8815,95.8,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
22.098215903696342,85.36670082716776,0.181,71.7,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.153334799509867,85.43809085333469,0.1396,69.0,HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.166948369409937,85.39709136069276,0.0006,43.1,MODERATE,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Alluvium,Alluvium/Colluvium
21.86965921535768,85.53928214246262,0.9307,99.2,VERY HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
21.938451274940128,85.48480530469216,0.5619,86.4,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
21.86797836530975,85.56092915010724,0.5803,86.9,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
22.020010597666335,85.24889317019618,0.9314,99.2,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.042356945182856,85.3645913528107,0.0004,16.4,VERY LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
22.17843549784137,85.21058776636372,0.0009,48.6,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Granite,Felsic crystalline rock
22.101267827134805,85.4828294799495,0.0934,65.0,HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
21.97581856475126,85.3179946998826,0.8522,94.4,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
21.974860050142812,85.31903358700134,0.0005,32.8,LOW,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
22.198173517560814,85.41583601689612,0.0372,56.8,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.188461061716144,85.36909672778451,0.0995,65.5,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.0098461073286,85.4906955030518,0.0003,3.2,VERY LOW,Quaternary/Lateritic Cover,Lateritic cover,Alluvium,Alluvium/Colluvium
22.166568546514338,85.40102901773419,0.0745,62.8,HIGH,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.13981280290691,85.56168894932871,0.6299,88.3,VERY HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
21.91400325079171,85.41489530482222,0.4902,84.3,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
22.19340242740434,85.47510810867094,0.284,77.1,HIGH,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
21.94233106298876,85.43968377621819,0.0784,63.3,HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
21.914947779685647,85.57399084298078,0.0003,6.3,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
22.191980907413623,85.62282379113921,0.2312,74.5,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
21.97471481110309,85.59403635457029,0.3709,80.4,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
22.130378788066903,85.63405421718336,0.0004,25.1,LOW,Older Metamorphic Complex,Metasedimentary sequence,Metasediment,Schist/Metasediment
22.101909991728995,85.63723718992748,0.0006,40.4,MODERATE,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Laterite,Laterite
21.906616945855973,85.64565864148828,0.0004,18.0,VERY LOW,Older Metamorphic Complex,Mica-schist sequence,Schist,Schist/Metasediment
21.967678469551043,85.32404942115576,0.0006,44.6,MODERATE,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
22.10104635072026,85.32437831243513,0.0003,5.3,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
22.109694439305407,85.5485434470019,0.0522,59.5,MODERATE,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.052633035651542,85.57983876234708,0.0004,23.7,LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
22.12601031840423,85.61912315216114,0.7694,91.7,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.17335212244691,85.27256301599785,0.0285,54.9,MODERATE,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
22.17638271652129,85.41258700950264,0.0119,50.9,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
21.90120039540977,85.30317564083568,0.0085,50.1,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
21.893204098661094,85.53078626047505,0.8064,92.7,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.08581631751176,85.28152002440277,0.0006,41.5,MODERATE,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.922480444604048,85.61395204545596,0.0593,60.7,HIGH,Iron Ore Group,Banded ferruginous unit,BIF,Ferruginous metasediment
21.95633696272867,85.64240631232842,0.2529,75.6,HIGH,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
22.192010451022945,85.24786697524797,0.0005,37.4,LOW,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
22.0682647373711,85.39874210926901,0.0007,46.7,MODERATE,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
21.958650486764135,85.20169984068112,0.0075,49.9,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
21.915388122103337,85.4604453555736,0.1396,69.0,HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.071789775347625,85.20723952957168,0.0005,33.9,LOW,Quaternary/Lateritic Cover,Lateritic cover,Alluvium,Alluvium/Colluvium
22.086422537183363,85.55103796566557,0.0004,13.4,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Gneiss,Felsic crystalline rock
21.873342138949067,85.57443877270961,0.2774,76.8,HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
21.969404461480536,85.49013625904144,0.7275,90.8,VERY HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.02938242796741,85.53859267427693,0.6,87.4,VERY HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
21.99732541561903,85.22329662669723,0.0005,32.4,LOW,Older Metamorphic Complex,Metasedimentary sequence,Metasediment,Schist/Metasediment
21.966425843047613,85.36367340346561,0.0004,25.9,LOW,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Colluvium,Alluvium/Colluvium
21.856098917979672,85.27964917354113,0.001,49.0,MODERATE,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
22.088258812197264,85.60387788018987,0.0735,62.7,HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
21.88979474586711,85.26260548768445,0.6719,89.3,VERY HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
22.140245824277997,85.23641481417161,0.0817,63.7,HIGH,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
21.998027713855635,85.42407035901626,0.7926,92.3,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,BIF,Ferruginous metasediment
22.1276811736206,85.31676512424859,0.0998,65.6,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.14435763800319,85.35652771232861,0.1172,67.2,HIGH,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
21.939706943502205,85.20846724535963,0.0919,64.8,HIGH,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.037127612661017,85.4844025149514,0.0005,34.9,LOW,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite
22.08273805142169,85.37856882698873,0.7031,90.2,VERY HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
22.193470830024783,85.2167005233766,0.8412,93.9,VERY HIGH,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment
22.110897227860672,85.38714519474668,0.1941,72.5,HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.05540492233063,85.38640187542407,0.0335,56.0,MODERATE,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.02950373559759,85.64065473037383,0.0004,26.1,LOW,Granite-Gneiss Complex,Granite-Gneiss,Granite,Felsic crystalline rock
22.04024981109047,85.20263491967012,0.0002,0.1,VERY LOW,Quaternary/Lateritic Cover,Lateritic cover,Laterite,Laterite
22.04032516106144,85.34295867773712,0.775,91.9,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
22.028754254749003,85.33172485556419,0.3537,79.9,HIGH,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment
21.98668003967795,85.37836091887816,0.0003,3.5,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Schist,Schist/Metasediment
22.05549552039608,85.26917766857561,0.0007,45.8,MODERATE,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
22.190084068317677,85.56404182438934,0.6228,88.1,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.171552007601992,85.60433231405555,0.0006,41.8,MODERATE,Older Metamorphic Complex,Metasedimentary sequence,Metasediment,Schist/Metasediment
22.113397495942458,85.57910300602728,0.0004,16.2,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite
22.19836888975135,85.35109933581968,0.857,94.7,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock
21.881864418339426,85.42877946463419,0.0099,50.4,MODERATE,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite
21.95957768020094,85.59170338937905,0.0003,8.4,VERY LOW,Granite-Gneiss Complex,Gneissic terrain,Pegmatitic unit,Felsic crystalline rock
21.91782377476723,85.45143064671782,0.151,69.7,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
21.977294182727142,85.42957883596338,0.0005,38.8,LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
22.02028116312071,85.55568306757462,0.0453,58.4,MODERATE,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
22.098060214774684,85.64761719058399,0.0343,56.2,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
21.890472080819084,85.39288147786365,0.9453,99.8,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
22.05666871730144,85.33059633727132,0.7501,91.2,VERY HIGH,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock
21.985400978589546,85.6444286485501,0.0005,39.2,LOW,Older Metamorphic Complex,Mica-schist sequence,Metasediment,Schist/Metasediment
22.17341599335299,85.5632561885692,0.0004,19.5,VERY LOW,Quaternary/Lateritic Cover,Lateritic cover,Colluvium,Alluvium/Colluvium
21.9588180673495,85.64700257591092,0.0002,0.9,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
22.097973791353155,85.513379448855,0.4094,81.7,VERY HIGH,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock
22.001144704453424,85.36205167228653,0.0855,64.1,HIGH,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment
22.09219232235321,85.27394772635235,0.0004,27.1,LOW,Granite-Gneiss Complex,Granite-Gneiss,Gneiss,Felsic crystalline rock
22.016725355486983,85.34996774626696,0.0004,13.5,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Granite,Felsic crystalline rock
22.17792911093684,85.62980862639435,0.0004,15.7,VERY LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
21.929496758774768,85.26621341343132,0.5059,84.7,VERY HIGH,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
21.983464614586413,85.20453251564238,0.0059,49.6,MODERATE,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite
21.94211331840737,85.26211330413946,0.0005,30.8,LOW,Older Metamorphic Complex,Metasedimentary sequence,Metasediment,Schist/Metasediment
21.919398281705256,85.22212545415528,0.0829,63.8,HIGH,Iron Ore Group,BIF-associated sequence,Ferruginous shale,Ferruginous metasediment
21.97592696062967,85.23145924367473,0.0004,22.2,LOW,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock
22.19629066665907,85.21698609380535,0.0004,18.5,VERY LOW,Older Metamorphic Complex,Metasedimentary sequence,Schist,Schist/Metasediment
22.129655158094188,85.30873946787494,0.0068,49.7,MODERATE,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite
22.16053010465828,85.43419153032698,0.0007,46.9,MODERATE,Older Metamorphic Complex,Metasedimentary sequence,Metasediment,Schist/Metasediment
